,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,params_smoothing_trend,params_use_boxcox,system_attrs_nsga2:generation,state
389,389,-0.31243925801405403,0.12673218110198922,2024-05-16 08:37:34.148664,2024-05-16 08:37:38.509647,0 days 00:00:04.360983,51,0.8965634370266353,0.9942650952488297,False,7,COMPLETE
390,390,-10.232760929996392,0.35220159751972574,2024-05-16 08:37:38.511641,2024-05-16 08:37:42.243530,0 days 00:00:03.731889,9,0.7949874873712804,0.9942650952488297,True,7,COMPLETE
391,391,-1.0407789135996361,0.16228064256715186,2024-05-16 08:37:42.245547,2024-05-16 08:37:43.886253,0 days 00:00:01.640706,31,0.3077183811354258,0.3431529615843193,False,7,COMPLETE
392,392,0.5530796024806655,0.07481327905244622,2024-05-16 08:37:43.888243,2024-05-16 08:37:47.754830,0 days 00:00:03.866587,99,0.7949874873712804,0.4114277405311313,False,7,COMPLETE
393,393,0.3891226867993892,0.09057956012149646,2024-05-16 08:37:47.756826,2024-05-16 08:37:50.890601,0 days 00:00:03.133775,49,0.7949874873712804,0.27262932616117297,False,7,COMPLETE
394,394,-0.2264444742866422,0.12969179580246148,2024-05-16 08:37:50.892596,2024-05-16 08:37:54.489310,0 days 00:00:03.596714,52,0.6895489805070489,0.4937389025342086,False,7,COMPLETE
395,395,-0.3579110480929509,0.13138250118304767,2024-05-16 08:37:54.492314,2024-05-16 08:37:58.503290,0 days 00:00:04.010976,52,0.8815382014493156,0.50582439740699,False,7,COMPLETE
396,396,0.04006665262206059,0.11396699042490495,2024-05-16 08:37:58.505286,2024-05-16 08:38:03.705327,0 days 00:00:05.200041,26,0.7949874873712804,0.18773922746579486,True,7,COMPLETE
397,397,0.10990332303177434,0.10953408387438088,2024-05-16 08:38:03.707322,2024-05-16 08:38:08.945293,0 days 00:00:05.237971,51,0.8963994392275162,0.6201856047543517,True,7,COMPLETE
398,398,-2.5041180834346304,0.19926583964273498,2024-05-16 08:38:08.947025,2024-05-16 08:38:11.399634,0 days 00:00:02.452609,31,0.8963994392275162,0.06693206732750656,True,7,COMPLETE
399,399,0.23222555395166178,0.10508084062124638,2024-05-16 08:38:11.401615,2024-05-16 08:38:14.195918,0 days 00:00:02.794303,85,0.9406191855923828,0.8972457063213222,True,7,COMPLETE
400,400,0.008833296263624257,0.1118107335039524,2024-05-16 08:38:14.197912,2024-05-16 08:38:17.930836,0 days 00:00:03.732924,52,0.7949874873712804,0.7921712658552167,False,8,COMPLETE
401,401,0.022296098613113192,0.11141231454552654,2024-05-16 08:38:17.932863,2024-05-16 08:38:19.137862,0 days 00:00:01.204999,47,0.8204618659611462,0.4114277405311313,False,8,COMPLETE
402,402,0.4303038965270659,0.08906895463926122,2024-05-16 08:38:19.138859,2024-05-16 08:38:22.944616,0 days 00:00:03.805757,45,0.7949874873712804,0.4114277405311313,False,8,COMPLETE
403,403,-1.0868554815630531,0.15947328041111142,2024-05-16 08:38:22.946609,2024-05-16 08:38:25.780332,0 days 00:00:02.833723,79,0.7949874873712804,0.27262932616117297,False,8,COMPLETE
404,404,0.4239680222170927,0.08922475180437016,2024-05-16 08:38:25.782684,2024-05-16 08:38:29.889824,0 days 00:00:04.107140,45,0.7949874873712804,0.36060264397280317,False,8,COMPLETE
405,405,-0.00615165708610379,0.1182263776847258,2024-05-16 08:38:29.891054,2024-05-16 08:38:33.771309,0 days 00:00:03.880255,52,0.8204618659611462,0.09529769336515159,False,8,COMPLETE
406,406,-12.451674909816457,0.2614028507058018,2024-05-16 08:38:33.772566,2024-05-16 08:38:36.170395,0 days 00:00:02.397829,30,0.7473179981362919,0.4114277405311313,True,8,COMPLETE
407,407,0.20155929853571636,0.10068700901734084,2024-05-16 08:38:36.172389,2024-05-16 08:38:39.836023,0 days 00:00:03.663634,31,0.7949874873712804,0.909403451912564,False,8,COMPLETE
408,408,-0.6142578344913064,0.15059005801392855,2024-05-16 08:38:39.837916,2024-05-16 08:38:43.437578,0 days 00:00:03.599662,45,0.7949874873712804,0.40164012501169344,False,8,COMPLETE
409,409,-1.4915708094141782,0.1527052649979707,2024-05-16 08:38:43.439698,2024-05-16 08:38:46.369473,0 days 00:00:02.929775,31,0.8965634370266353,0.18773922746579486,True,8,COMPLETE
410,410,0.24715349730212166,0.10334098845570298,2024-05-16 08:38:46.371468,2024-05-16 08:38:49.530457,0 days 00:00:03.158989,58,0.7949874873712804,0.43776005475302393,True,8,COMPLETE
411,411,0.3075306582213841,0.09724939062770128,2024-05-16 08:38:49.532451,2024-05-16 08:38:53.898776,0 days 00:00:04.366325,99,0.7831194857322721,0.1805668303534117,True,8,COMPLETE
412,412,0.3209261848866729,0.09624069461249868,2024-05-16 08:38:53.900771,2024-05-16 08:38:56.798736,0 days 00:00:02.897965,78,0.8963994392275162,0.7293563776079687,False,8,COMPLETE
413,413,-0.637795866593248,0.15236843597107846,2024-05-16 08:38:56.800755,2024-05-16 08:38:59.751625,0 days 00:00:02.950870,13,0.2413710509186734,0.7930786116888229,False,8,COMPLETE
414,414,-0.7208111706610685,0.1497002279776925,2024-05-16 08:38:59.753621,2024-05-16 08:39:02.822893,0 days 00:00:03.069272,20,0.9529713514881277,0.5175068236588074,False,8,COMPLETE
415,415,0.3573481085344946,0.09277262845985187,2024-05-16 08:39:02.824886,2024-05-16 08:39:07.620426,0 days 00:00:04.795540,45,0.7949874873712804,0.7921712658552167,True,8,COMPLETE
416,416,-0.05161888874264133,0.12002938226059343,2024-05-16 08:39:07.622421,2024-05-16 08:39:10.557880,0 days 00:00:02.935459,85,0.9406191855923828,0.9942650952488297,True,8,COMPLETE
417,417,0.1701106589514545,0.10058721227578057,2024-05-16 08:39:10.558878,2024-05-16 08:39:14.183485,0 days 00:00:03.624607,31,0.7954955804341618,0.8694676417763255,False,8,COMPLETE
418,418,-1.6849556837034576,0.18129358129204018,2024-05-16 08:39:14.185371,2024-05-16 08:39:15.911789,0 days 00:00:01.726418,45,0.7949874873712804,0.4114277405311313,False,8,COMPLETE
419,419,0.40381674164878884,0.08935668790100748,2024-05-16 08:39:15.913784,2024-05-16 08:39:19.930290,0 days 00:00:04.016506,52,0.8963994392275162,0.4218919131144234,True,8,COMPLETE
420,420,0.2199247364502704,0.10420180057964053,2024-05-16 08:39:19.932285,2024-05-16 08:39:22.764051,0 days 00:00:02.831766,79,0.8963994392275162,0.27262932616117297,False,8,COMPLETE
421,421,0.0025598386822245356,0.10854088941673552,2024-05-16 08:39:22.766046,2024-05-16 08:39:25.578881,0 days 00:00:02.812835,45,0.7949874873712804,0.7584878539858644,True,8,COMPLETE
422,422,0.30240234303229807,0.09454301177250336,2024-05-16 08:39:25.580876,2024-05-16 08:39:31.674445,0 days 00:00:06.093569,45,0.9745573768214442,0.3431529615843193,False,8,COMPLETE
423,423,-1.4208032537667972,0.1929111486796296,2024-05-16 08:39:31.676440,2024-05-16 08:39:33.088682,0 days 00:00:01.412242,45,0.8815382014493156,0.6491302639519537,True,8,COMPLETE
424,424,0.22465894106877826,0.10326855922358617,2024-05-16 08:39:33.090658,2024-05-16 08:39:36.446892,0 days 00:00:03.356234,85,0.8965634370266353,0.18773922746579486,True,8,COMPLETE
425,425,0.18174223401033285,0.10574825119365036,2024-05-16 08:39:36.447902,2024-05-16 08:39:40.409938,0 days 00:00:03.962036,32,0.6127370442950446,0.941236161838664,False,8,COMPLETE
426,426,0.00013118658297739394,0.11931804118642937,2024-05-16 08:39:40.412930,2024-05-16 08:39:43.573699,0 days 00:00:03.160769,99,0.8312616653625509,0.18773922746579486,False,8,COMPLETE
427,427,0.2713410942863885,0.0979485757973603,2024-05-16 08:39:43.574697,2024-05-16 08:39:46.812778,0 days 00:00:03.238081,52,0.8965634370266353,0.1248551076545934,False,8,COMPLETE
428,428,-0.8154268249990896,0.15450181535765345,2024-05-16 08:39:46.813850,2024-05-16 08:39:51.243469,0 days 00:00:04.429619,76,0.8815382014493156,0.85374118414318,True,8,COMPLETE
429,429,-3.3510226659600817,0.24343076524968238,2024-05-16 08:39:51.245464,2024-05-16 08:39:53.797811,0 days 00:00:02.552347,45,0.0780537918067098,0.7921712658552167,False,8,COMPLETE
430,430,-0.08275311097281365,0.11801460094200285,2024-05-16 08:39:53.799852,2024-05-16 08:40:00.160156,0 days 00:00:06.360304,54,0.6272324129140293,0.5597901608062155,True,8,COMPLETE
431,431,-0.5478567726571318,0.13199066262623832,2024-05-16 08:40:00.163148,2024-05-16 08:40:06.132604,0 days 00:00:05.969456,49,0.7949874873712804,0.9797765682529888,False,8,COMPLETE
432,432,0.12339340468658073,0.10287096452596822,2024-05-16 08:40:06.135595,2024-05-16 08:40:10.316448,0 days 00:00:04.180853,45,0.8963994392275162,0.7921712658552167,False,8,COMPLETE
433,433,0.19650776220642605,0.10406001071453086,2024-05-16 08:40:10.320419,2024-05-16 08:40:14.284423,0 days 00:00:03.964004,58,0.8965634370266353,0.40882399645604595,True,8,COMPLETE
434,434,0.23645805612661572,0.10218555280078971,2024-05-16 08:40:14.286341,2024-05-16 08:40:17.125296,0 days 00:00:02.838955,41,0.7949874873712804,0.4114277405311313,False,8,COMPLETE
435,435,0.2094220519605877,0.1029810967580129,2024-05-16 08:40:17.127541,2024-05-16 08:40:19.281254,0 days 00:00:02.153713,99,0.7949874873712804,0.7725002079434928,False,8,COMPLETE
436,436,0.22917232994571607,0.10184704375597738,2024-05-16 08:40:19.283248,2024-05-16 08:40:23.928163,0 days 00:00:04.644915,32,0.7949874873712804,0.18773922746579486,True,8,COMPLETE
437,437,-2.908350121159404,0.18436722064013106,2024-05-16 08:40:23.932153,2024-05-16 08:40:26.790559,0 days 00:00:02.858406,10,0.8815382014493156,0.9942650952488297,True,8,COMPLETE
438,438,0.04015279605239317,0.11230132655383995,2024-05-16 08:40:26.793246,2024-05-16 08:40:29.709209,0 days 00:00:02.915963,93,0.6127370442950446,0.941236161838664,False,8,COMPLETE
439,439,-0.08480412619692919,0.12117603648947535,2024-05-16 08:40:29.711267,2024-05-16 08:40:32.937054,0 days 00:00:03.225787,96,0.8963994392275162,0.18773922746579486,False,8,COMPLETE
440,440,0.34939503136579203,0.0944363325531402,2024-05-16 08:40:32.939037,2024-05-16 08:40:37.461453,0 days 00:00:04.522416,79,0.8815382014493156,0.27262932616117297,False,8,COMPLETE
441,441,0.10024736823619378,0.10503716943050381,2024-05-16 08:40:37.463381,2024-05-16 08:40:39.994233,0 days 00:00:02.530852,49,0.8204618659611462,0.27262932616117297,True,8,COMPLETE
442,442,-0.976830407424848,0.16201727386077766,2024-05-16 08:40:39.995236,2024-05-16 08:40:42.148710,0 days 00:00:02.153474,49,0.6692029889011553,0.7921712658552167,True,8,COMPLETE
443,443,-0.2394608601612521,0.13367674161094814,2024-05-16 08:40:42.151703,2024-05-16 08:40:44.608553,0 days 00:00:02.456850,49,0.7949874873712804,0.27262932616117297,False,8,COMPLETE
444,444,-0.030396303241354162,0.11042072174725695,2024-05-16 08:40:44.610633,2024-05-16 08:40:48.395153,0 days 00:00:03.784520,85,0.8965634370266353,0.18773922746579486,True,8,COMPLETE
445,445,0.20161424733980754,0.09838970736510166,2024-05-16 08:40:48.397218,2024-05-16 08:40:50.989539,0 days 00:00:02.592321,51,0.7949874873712804,0.18773922746579486,True,8,COMPLETE
446,446,0.12165488706025836,0.10742688334853134,2024-05-16 08:40:50.991513,2024-05-16 08:40:53.677636,0 days 00:00:02.686123,55,0.7455509218000342,0.18773922746579486,True,8,COMPLETE
447,447,0.10245610961806151,0.10501467803473308,2024-05-16 08:40:53.679629,2024-05-16 08:40:55.434410,0 days 00:00:01.754781,58,0.7949874873712804,0.27262932616117297,True,8,COMPLETE
448,448,-0.43661496158423196,0.12433727321697963,2024-05-16 08:40:55.436404,2024-05-16 08:40:58.353567,0 days 00:00:02.917163,100,0.8963994392275162,0.4218919131144234,True,8,COMPLETE
449,449,-1.2495007938724898,0.17137538801537283,2024-05-16 08:40:58.355571,2024-05-16 08:41:01.245976,0 days 00:00:02.890405,98,0.8963994392275162,0.21679624465602387,True,8,COMPLETE
450,450,0.01667306456833457,0.11189504839579341,2024-05-16 08:41:01.249966,2024-05-16 08:41:05.316933,0 days 00:00:04.066967,52,0.7949874873712804,0.4218919131144234,False,9,COMPLETE
451,451,0.2419353269967753,0.09795612432110802,2024-05-16 08:41:05.318928,2024-05-16 08:41:09.149018,0 days 00:00:03.830090,99,0.8963994392275162,0.9942650952488297,False,9,COMPLETE
452,452,-0.28967649764279707,0.12583686859102,2024-05-16 08:41:09.150975,2024-05-16 08:41:12.535894,0 days 00:00:03.384919,31,0.7717150304193131,0.00967122880408855,True,9,COMPLETE
453,453,0.4082496643240785,0.08599534916059129,2024-05-16 08:41:12.537833,2024-05-16 08:41:15.745599,0 days 00:00:03.207766,51,0.8815382014493156,0.451153442335281,True,9,COMPLETE
454,454,0.1395680802774916,0.10202206824800357,2024-05-16 08:41:15.747593,2024-05-16 08:41:19.566086,0 days 00:00:03.818493,45,0.7949874873712804,0.6201856047543517,True,9,COMPLETE
455,455,0.2929275024130632,0.09950822588409833,2024-05-16 08:41:19.568406,2024-05-16 08:41:23.092628,0 days 00:00:03.524222,52,0.8965634370266353,0.18773922746579486,True,9,COMPLETE
456,456,-1.198400620811891,0.1819643389740462,2024-05-16 08:41:23.094602,2024-05-16 08:41:24.499771,0 days 00:00:01.405169,51,0.1307517445762464,0.6201856047543517,True,9,COMPLETE
457,457,-0.44623499821667645,0.13524764016054197,2024-05-16 08:41:24.501766,2024-05-16 08:41:28.383566,0 days 00:00:03.881800,98,0.8011584688431277,0.09529769336515159,True,9,COMPLETE
458,458,0.037697340843758864,0.10479848001161826,2024-05-16 08:41:28.385560,2024-05-16 08:41:31.325805,0 days 00:00:02.940245,43,0.5320904792789163,0.7584878539858644,False,9,COMPLETE
459,459,-1.2253866458508722,0.17228478148388637,2024-05-16 08:41:31.327524,2024-05-16 08:41:33.331408,0 days 00:00:02.003884,37,0.8963994392275162,0.7584878539858644,False,9,COMPLETE
460,460,-0.4658233098149086,0.14010770144545856,2024-05-16 08:41:33.333403,2024-05-16 08:41:35.523976,0 days 00:00:02.190573,31,0.9745573768214442,0.06693206732750656,False,9,COMPLETE
461,461,-0.4394360656326465,0.13349206900699268,2024-05-16 08:41:35.524975,2024-05-16 08:41:37.902871,0 days 00:00:02.377896,51,0.7949874873712804,0.4114277405311313,True,9,COMPLETE
462,462,0.07201551594615078,0.1127496828584182,2024-05-16 08:41:37.904865,2024-05-16 08:41:39.979250,0 days 00:00:02.074385,64,0.8963994392275162,0.06693206732750656,True,9,COMPLETE
463,463,0.13602345188416995,0.10390510584081367,2024-05-16 08:41:39.983350,2024-05-16 08:41:42.496096,0 days 00:00:02.512746,85,0.7949874873712804,0.3187354852307077,False,9,COMPLETE
464,464,0.05073302934776349,0.11076714163328347,2024-05-16 08:41:42.497909,2024-05-16 08:41:45.885966,0 days 00:00:03.388057,76,0.8127156960799414,0.4218919131144234,False,9,COMPLETE
465,465,-1.514885352087854,0.18514721971438183,2024-05-16 08:41:45.887249,2024-05-16 08:41:48.352030,0 days 00:00:02.464781,64,0.051428487720177274,0.9942650952488297,False,9,COMPLETE
466,466,0.22055174055881985,0.10205148086604535,2024-05-16 08:41:48.353169,2024-05-16 08:41:53.047938,0 days 00:00:04.694769,99,0.7949874873712804,0.9927749077709838,False,9,COMPLETE
467,467,-0.032971040967413545,0.11885603112401211,2024-05-16 08:41:53.050092,2024-05-16 08:41:55.698214,0 days 00:00:02.648122,58,0.8204618659611462,0.4114277405311313,False,9,COMPLETE
468,468,-0.5420324644805394,0.1345265665139554,2024-05-16 08:41:55.701476,2024-05-16 08:41:57.430640,0 days 00:00:01.729164,52,0.8815382014493156,0.06693206732750656,False,9,COMPLETE
469,469,-0.3138202817319643,0.1302713753026879,2024-05-16 08:41:57.432198,2024-05-16 08:41:59.730351,0 days 00:00:02.298153,52,0.8963994392275162,0.04094267341116242,False,9,COMPLETE
470,470,-0.06321304487678643,0.12143822180694305,2024-05-16 08:41:59.731348,2024-05-16 08:42:03.999291,0 days 00:00:04.267943,55,0.8963994392275162,0.984362685254262,False,9,COMPLETE
471,471,0.2022883874649736,0.10294537434204502,2024-05-16 08:42:04.001080,2024-05-16 08:42:08.906482,0 days 00:00:04.905402,52,0.8963994392275162,0.2173220708332596,True,9,COMPLETE
472,472,0.09659234076598404,0.10634288801804255,2024-05-16 08:42:08.908476,2024-05-16 08:42:12.524307,0 days 00:00:03.615831,31,0.8815382014493156,0.43218677576881326,False,9,COMPLETE
473,473,-0.4020492919770714,0.13398995402333475,2024-05-16 08:42:12.527009,2024-05-16 08:42:15.246793,0 days 00:00:02.719784,49,0.2202424258427358,0.27262932616117297,False,9,COMPLETE
474,474,-0.9214770384563955,0.16134030678463046,2024-05-16 08:42:15.248978,2024-05-16 08:42:17.540666,0 days 00:00:02.291688,69,0.1666767147321725,0.7921712658552167,True,9,COMPLETE
475,475,-0.0018759610910888736,0.11745200999910847,2024-05-16 08:42:17.542730,2024-05-16 08:42:20.565846,0 days 00:00:03.023116,96,0.8963994392275162,0.4114277405311313,False,9,COMPLETE
476,476,-0.7315914931825083,0.1506995286442436,2024-05-16 08:42:20.575060,2024-05-16 08:42:22.563106,0 days 00:00:01.988046,58,0.20010620709087512,0.9942650952488297,False,9,COMPLETE
477,477,-0.3261207415910872,0.13076285150658698,2024-05-16 08:42:22.564147,2024-05-16 08:42:26.204436,0 days 00:00:03.640289,54,0.9378094037270591,0.6156340061396348,True,9,COMPLETE
478,478,0.5756415612312146,0.06941622524230569,2024-05-16 08:42:26.208102,2024-05-16 08:42:29.502485,0 days 00:00:03.294383,52,0.8127156960799414,0.21433889234696413,False,9,COMPLETE
479,479,-0.18512705137486085,0.11593994345231377,2024-05-16 08:42:29.505168,2024-05-16 08:42:34.033086,0 days 00:00:04.527918,52,0.7949874873712804,0.4114277405311313,True,9,COMPLETE
480,480,-0.056775837175651975,0.12282296968942572,2024-05-16 08:42:34.033086,2024-05-16 08:42:49.652692,0 days 00:00:15.619606,31,0.8963994392275162,0.06693206732750656,True,9,COMPLETE
481,481,-0.7995426612702593,0.16119108076112867,2024-05-16 08:42:49.652692,2024-05-16 08:42:51.983315,0 days 00:00:02.330623,80,0.6460370257877953,0.21679624465602387,True,9,COMPLETE
482,482,-0.2172449064342592,0.11922970741380343,2024-05-16 08:42:51.983315,2024-05-16 08:42:54.187624,0 days 00:00:02.204309,58,0.8963994392275162,0.4114277405311313,False,9,COMPLETE
483,483,0.3253800830387584,0.09366182250585085,2024-05-16 08:42:54.189618,2024-05-16 08:42:56.478644,0 days 00:00:02.289026,16,0.7949874873712804,0.46957836685873344,True,9,COMPLETE
484,484,0.32405907223363034,0.09481281817854062,2024-05-16 08:42:56.480639,2024-05-16 08:42:58.485066,0 days 00:00:02.004427,45,0.4229305501859304,0.21433889234696413,False,9,COMPLETE
485,485,0.0599280614133072,0.10852972472372491,2024-05-16 08:42:58.500687,2024-05-16 08:43:01.068788,0 days 00:00:02.568101,46,0.5320904792789163,0.7833056401713425,False,9,COMPLETE
486,486,0.26058277153842563,0.09868897381154476,2024-05-16 08:43:01.071669,2024-05-16 08:43:03.234032,0 days 00:00:02.162363,49,0.9529713514881277,0.36060264397280317,True,9,COMPLETE
487,487,-0.04899814517347907,0.11854743043488529,2024-05-16 08:43:03.234032,2024-05-16 08:43:06.376186,0 days 00:00:03.142154,31,0.8815382014493156,0.06693206732750656,False,9,COMPLETE
488,488,0.5139671246413862,0.07983471464211325,2024-05-16 08:43:06.377184,2024-05-16 08:43:07.864823,0 days 00:00:01.487639,85,0.8965634370266353,0.38884053796828555,True,9,COMPLETE
489,489,-0.6054644589925283,0.12130721092507309,2024-05-16 08:43:07.866818,2024-05-16 08:43:09.964405,0 days 00:00:02.097587,51,0.8963994392275162,0.9942650952488297,True,9,COMPLETE
490,490,-0.01610576825969323,0.11894158278033191,2024-05-16 08:43:09.964405,2024-05-16 08:43:11.974122,0 days 00:00:02.009717,99,0.8204618659611462,0.4114277405311313,True,9,COMPLETE
491,491,-1.310981589094343,0.16490928414781328,2024-05-16 08:43:11.974122,2024-05-16 08:43:13.594509,0 days 00:00:01.620387,52,0.8815382014493156,0.06693206732750656,False,9,COMPLETE
492,492,-0.10665906704815772,0.11948706526296213,2024-05-16 08:43:13.594509,2024-05-16 08:43:15.847728,0 days 00:00:02.253219,30,0.5782833637942207,0.6156340061396348,False,9,COMPLETE
